Fecha y hora,Género,Edad actual,País,Ciudad,Relato,RelatoFixedReplaced,RelatoFixedTranslated,polarity,review_len,word_count
2018-05-20 15:03:23,Hombre,32,México,,A los 7 años fui violado por mi tío hermano de mi mamá fueron 4 años de martirio me hacía hacerle sexo oral y me penetraba anal nunca dije nada por vergüenza pero ahora  lo cuento para que no le pase a más niños ,A los 7 años fui violado por mi tío hermano de mi mamá fueron 4 años de martirio me hacía hacerle sexo oral y me penetraba anal nunca dije nada por vergüenza pero ahora lo cuento para que no le pase a más niños,"When I was 7 years old, I was raped by my uncle, my mother&#39;s brother. It was 4 years of martyrdom. He made me do oral sex and anal penetration.",-0.6808,210,44
2018-05-20 20:58:24,Mujer,18,México,Toluca,"Cuando tenía 7 años fui violada por un hombre a quien yo considere mi amigo y hasta la fecha no he dicho ni una sola palabra por miedo a que nadie me crea, me aterra verlo y me molesta saber que él tiene una vida ""normal"" después de lo que me hizo",Cuando tenía 7 años fui violada por un hombre a quien yo considere mi amigo y hasta la fecha no he dicho ni una sola palabra por miedo a que nadie me crea me aterra verlo y me molesta saber que él tiene una vida normal después de lo que me hizo,When I was 7 years old I was raped by a man whom I consider my friend and to date I have not said a single word for fear that no one will believe me I am terrified to see him and it bothers me to know that he has a normal life after what it made me,-0.9118,244,52
2018-05-27 14:26:03,Mujer,,México,,"Varias cosas me han pasado, desde que en mi propia casa mi padre me llamara puta, hasta que en la calle los hombres en autos me gritaran ""súbete te la vas a pasar bien"". Diversas agresiones a las que he tenido que ignorar en mi vida. Pero la que más me ha marcado, fue cuando un día dirigiéndome a mi casa un tipo al cual nunca le vi la cara intentó abusar de mí. Yo no usaba ropa provocadora, sólo llevaba mis tenis unos jeans y una sudadera, pero aún así resulté ser atractiva para un desconocido. Cuando estaba cerca de casa, escuché pasos cerca de mí fue entonces cuando aceleré mi paso, él también lo hizo por lo que decidí correr pero también él y me alcanzó
 Empezó a estrangularme, me tocó mis partes como para asegurar que si fuera mujer. Fueron los minutos más largos de mi vida, grité y leche , no quería ser violada y perder así mi virginidad, a pesar de tener 20 años. Ahí fue cuando decidí que prefería estar muerta que vivir con eso. Ya estaba más inconveniente cuando por suerte un policía que hacía guardia salió y nos vió y pude sobrevivir sin que me completará su tarea. Desde entonces vivo con miedo y odio. No me siento tranquila en la calle y tampoco puedo tener a un hombre cerca.
 ",Varias cosas me han pasado desde que en mi propia casa mi padre me llamara puta hasta que en la calle los hombres en autos me gritaran súbete te la vas a pasar bien Diversas agresiones a las que he tenido que ignorar en mi vida. Pero la que más me ha marcado fue cuando un día dirigiéndome a mi casa un tipo al cual nunca le vi la cara intentó abusar de mí. Yo no usaba ropa provocadora sólo llevaba mis tenis unos jeas y una sudadera pero aún así resulté ser atractiva para un desconocido. Cuando estaba cerca de casa escuché pasos cerca de mí fue entonces cuando aceleré mi paso él también lo hizo por lo que decidí correr pero también él y me alcanzó Empezó a estrangularme me tocó mis partes como para asegurar que si fuera mujer. Fueron los minutos más largos de mi vida grité y leche a no quería ser violada y perder así mi virginidad a pesar de tener 20 años. Ahí fue cuando decidí que prefería estar muerta que vivir con eso. Ya estaba más inconveniente cuando por suerte un policía que hacía guardia salió y nos vio y pude sobrevivir sin que me completará su tarea. Desde entonces vivo con miedo y odio. No me siento tranquila en la calle y tampoco puedo tener a un hombre cerca.,"Several things have happened to me since my father called me a whore in my own house until the men in cars on the street yelled at me, get in and you&#39;re going to have a good time. But the one that has marked me the most was when one day when I was going to my house a guy who never saw his face tried to abuse me. I did not wear provocative clothing, I only wore a pair of sneakers and a sweatshirt, but I still turned out to be attractive to a stranger. When he was close to home, I heard footsteps near me, that&#39;s when I accelerated my pace, he also did it, so I decided to run, but he also reached me. It was the longest minutes of my life I screamed and milk to not want to be raped and thus lose my virginity despite being 20 years old. That&#39;s when I decided I would rather be dead than live with it. It was even more inconvenient when luckily a policeman who was on duty came out and saw us and I was able to survive without his task being completed. Since then I live with fear and hate. I don&#39;t feel calm on the street and I can&#39;t have a man around me either.",-0.9779,1188,228
2018-05-28 02:12:42,Mujer,18,México,Culiacán ,"Tengo 18 años vivo con mi abuela y mi mamá que son las que me apoyan económicamente estoy en mi casa comienzo a hablar con mi mamá en eso entra mi tío a culparme de la muerte de mi abuelo que para mí era mi papá me levanto y le digo que con él no se meta y en eso me golpea dejándome marcas en la cara Si realizo una denuncia pero mi madre y mi abuela me dicen que me golpeo por mi culpa y también me dicen que si prosigo con la denuncia me dejan de apoyar económicamente y estoy estudiando medicina 
Lo cuento hoy por qué hace un mes nadie me escuchó",Tengo 18 años vivo con mi abuela y mi mamá que son las que me apoyan económicamente estoy en mi casa comienzo a hablar con mi mamá en eso entra mi tío a culparme de la muerte de mi abuelo que para mí era mi papá me levanto y le digo que con él no se meta y en eso me golpea dejándome marcas en la cara Si realizo una denuncia pero mi madre y mi abuela me dicen que me golpeo por mi culpa y también me dicen que si prosigo con la denuncia me dejan de apoyar económicamente y estoy estudiando medicina Lo cuento hoy por qué hace un mes nadie me escuchó,I am 18 years old I live with my grandmother and my mother who are the ones who support me financially I am at home I begin to talk to my mother that&#39;s why my uncle comes in to blame me for the death of my grandfather who for me was my dad I get up and I say that he does not get involved with it and he hits me leaving marks on my face If I make a complaint but my mother and grandmother tell me that I was beaten because of me and they also tell me that if I continue with the complaint they will stop supporting me financially and I&#39;m studying medicine I&#39;m telling you today why a month ago nobody heard me,-0.81,550,115
2018-05-31 15:59:24,Mujer,,México,,"Tengo 13 años y hace unos meses me comenzó a gustar un chico de 17 años, el me dijo que me quería.De pronto el comenzó a pedirme más y más, por obvias razones le dije que no porque yo no quería. Me tomaba fotos desnuda y las envío a todas las personas del lugar donde yo vivía, me quito mi virginidad y le dijo a todos. El me pegaba y me hacía hacerle sexo oral, yo nunca quise. Lo cuento aquí, porque no soy capaz de decirle a mis padres. ",Tengo 13 años y hace unos meses me comenzó a gustar un chico de 17 años el me dijo que me quería. De pronto el comenzó a pedirme más y más por obvias razones le dije que no porque yo no quería. Me tomaba fotos desnuda y las envío a todas las personas del lugar donde yo vivía me quito mi virginidad y le dijo a todos. El me pegaba y me hacía hacerle sexo oral yo nunca quise. Lo cuento aquí porque no soy capaz de decirle a mis padres.,"I&#39;m 13 years old and a few months ago I started to like a 17-year-old boy, he said he loved me. Suddenly he started asking me for more and more for obvious reasons, I said no because I didn&#39;t want to. He took nude photos of me and sent them to everyone in the place where I lived, took off my virginity and told everyone. He hit me and made me do oral sex I never wanted. I count it here because I am not able to tell my parents.",0.6705,435,91
2018-06-02 22:58:39,Mujer,,México,San Luis Potosí,"#cuentalo esto sucedió el día 1 de junio de 2018, fui a consulta con el doctor familiar, el doctor resultó ser amigo de mi madre, ya había ido anteriormente a consulta y su comportamiento siempre había sido impecable, toda la consulta el maldito se la pasó diciendo que mis ojos son hermosos, y cuando me sentaba a revisar mis pulmones me tomaba de la mano y entrelazar sus dedos con los míos, me solté la mano inmediatamente, al finalizar la consulta me dió un abrazo muy prolongado diciéndome "" que le había dado tanto gusto verme y que lo agregara a mi whatsapp"", intenté soltarme muchas veces y él me seguía apretando, cuando logré soltarme, me agarró de la cara y quiso besarme, lo aparté con el brazo, me fuí corriendo, llegué a casa a contar a mi madre lo que había sucedido y el estúpido de mi padre me culpó, y dijo que no quería escuchar más ""que ese era problema mío"" y se fue a dormir, mi madre es la única que me cree. ","frecuentarlo esto sucedió el día 1 de junio de 2018, fui a consulta con el doctor familiar el doctor resultó ser amigo de mi madre ya había ido anteriormente a consulta y su comportamiento siempre había sido impecable toda la consulta el maldito se la pasó diciendo que mis ojos son hermosos y cuando me sentaba a revisar mis pulmones me tomaba de la mano y entrelazar sus dedos con los míos me solté la mano inmediatamente al finalizar la consulta me dio un abrazo muy prolongado diciéndome a que le había dado tanto gusto verme y que lo agregara a mi whatsapp"", intenté soltarme muchas veces y él me seguía apretando cuando logré soltarme me agarró de la cara y quiso besarme lo aparté con el brazo me fui corriendo llegué a casa a contar a mi madre lo que había sucedido y el estúpido de mi padre me culpó y dijo que no quería escuchar más que ese era problema mío y se fue a dormir mi madre es la única que me cree.","frequenting this happened on June 1, 2018, I went to the family doctor&#39;s office, the doctor turned out to be a friend of my mother, he had previously gone to the office and his behavior had always been impeccable throughout the consultation, the damn man passed it by saying that my eyes are beautiful and when I sat down to check my lungs he would take me by the hand and intertwine his fingers with mine, I released my hand immediately at the end of the consultation he gave me a very long hug saying that he had been so pleased to see me and that he add to my whatsapp &quot;, I tried to let go many times and he kept squeezing me when I managed to let go he grabbed my face and wanted to kiss me I pushed him away with my arm I ran away I came home to tell my mother what had happened and the stupid of my father blamed me and said he didn&#39;t want to hear more than that was my problem and he went to sleep my mother is the only one who believes me.",0.9156,919,176
2018-06-03 23:04:18,Mujer,,México,Puerto Vallarta,"Cuando tenía 7 años el hermano de 18 años de mi amiguita me invitó a su jardín a base de mentiras para poder tocar y lamer mi vagina y ano esto lo hizo en 3 ocasiones que nunca menciona si no hasta los 9 años a mis padres, ellos solo lloraron y dijeron que no era necesaria una denuncia. Pues iba a ser muy difícil para mí, así que decidieron llevarme a terapia, asistida por unos días y ya no quise ir de nuevo y ellos estuvieron de acuerdo pues para ellos ya no lo recordaba. A los 17 ellos permitieron la entrada a la casa cuando yo estaba sola de ese hombre aun sabiendo lo que me había hecho, yo con coraje lo deje pasar a pesar del miedo y asco que sentía, finge no recordar nada. Años más tardes les reclame a mis padres del por que le permitieron la entrada aun sabiendo lo que había hecho. Su respuesta fue pero si solo te había tocado, no abusó de ti. Entonces de qué te quejas? Me dio mucho coraje y aun que los amo aun no puedo perdonarles esas palabras... Tengo una hija a mi edad de 21 años y espero el segundo. Juro que yo siempre los voy a proteger y creer en sus palabras, y si alguien les llega a hacer daño yo misma los mato sin importar las consecuencias...",Cuando tenía 7 años el hermano de 18 años de mi ami guita me invitó a su jardín a base de mentiras para poder tocar y lamer mi vagina y ano esto lo hizo en 3 ocasiones que nunca menciona si no hasta los 9 años a mis padres ellos solo lloraron y dijeron que no era necesaria una denuncia. Pues iba a ser muy difícil para mí así que decidieron llevarme a terapia asistida por unos días y ya no quise ir de nuevo y ellos estuvieron de acuerdo pues para ellos ya no lo recordaba. A los 17 ellos permitieron la entrada a la casa cuando yo estaba sola de ese hombre aun sabiendo lo que me había hecho yo con coraje lo deje pasar a pesar del miedo y asco que sentía finge no recordar nada. Años más tardes les reclame a mis padres del por que le permitieron la entrada aun sabiendo lo que había hecho. Su respuesta fue pero si solo te había tocado no abusó de ti. Entonces de qué te quejas Me dio mucho coraje y aun que los amo aun no puedo perdonarles esas palabras... Tengo una hija a mi edad de 21 años y espero el segundo. Juro que yo siempre los voy a proteger y creer en sus palabras y si alguien les llega a hacer daño yo misma los mato sin importar las consecuencias...,"When I was 7, my friend&#39;s 18-year-old brother invited me to his garden based on lies to be able to touch and lick my vagina and he did this on 3 occasions that he never mentions if not until 9 years old to my parents they they just cried and said that a complaint was not necessary. Well it was going to be very difficult for me so they decided to take me to assisted therapy for a few days and I didn&#39;t want to go again and they agreed because for them I no longer remembered it. At 17 they allowed the entrance to the house when I was alone with this man, even knowing what I had done to myself with courage, I let him pass despite the fear and disgust that I pretended not to remember anything. Years later, I complained to my parents why they allowed him to enter, even knowing what he had done. His response was but if he had only touched you he did not abuse you. So what are you complaining about? It gave me a lot of courage and even though I love them, I still can&#39;t forgive those words ... I have a daughter at my age of 21 and I&#39;m looking forward to the second one. I swear that I will always protect them and believe their words and if someone hurts them I will kill them regardless of the consequences ...",0.2053,1170,235
2018-06-05 19:09:27,Prefiero no decirlo,,México,,"Hoy cumplo años, mi esposo se olvidó ( que le importa para él soy una puta) mi mamá me humilló ( claro para ella soy una vaga que solo sueña con maquillar profesionalmente) lo único que me dió fuerzas fue una señora que es mi vecina y cumple años el mismo día, me dio un abrazo tan sincero que hasta las ganas de vivir me volvieron. Mi bebé de casi dos años me regaló dos dientes de león que encontró en el parque al que huimos luego de tantos insultos de mi mamá.  Es tan duro vivir así decidí dejar la universidad para cumplir mi sueño de maquillar y todo el mundo me humilla por qué ""no es una profesión solo es para vargas"" el único que me apoyó fue mi papá y eso porque le Rogué demasiado ahora no tengo con qué pagar la mensualidad y estoy Dos días de ver otro sueño truncado. Quiero huir de mi casa pero tengo un bebé aguanto todo por el. No debería ser así no tiene que ser así pero para mí la vida es así. Estoy tan agotada tan cansada de vivir. Pero por mi hijo por su sonrisa sigo aunque por dentro ya estoy muerta.lo cuento porque solo así puedo liberar mi alma y respirar un poco.",Hoy cumplo años mi esposo se olvidó a que le importa para él soy una puta mi mamá me humilló a claro para ella soy una vaga que solo sueña con maquillar profesionalmente lo único que me dio fuerzas fue una señora que es mi vecina y cumple años el mismo día me dio un abrazo tan sincero que hasta las ganas de vivir me volvieron. Mi bebé de casi dos años me regaló dos dientes de león que encontró en el parque al que huimos luego de tantos insultos de mi mamá. Es tan duro vivir así decidí dejar la universidad para cumplir mi sueño de maquillar y todo el mundo me humilla por qué no es una profesión solo es para vargas el único que me apoyó fue mi papá y eso porque le Rogué demasiado ahora no tengo con qué pagar la mensualidad y estoy Dos días de ver otro sueño truncado. Quiero huir de mi casa pero tengo un bebé aguanto todo por el. No debería ser así no tiene que ser así pero para mí la vida es así. Estoy tan agotada tan cansada de vivir. Pero por mi hijo por su sonrisa sigo aunque por dentro ya estoy muerta cuento porque solo así puedo liberar mi alma y respirar un poco.,"Today is my birthday my husband forgot that he cares for him I am a whore my mother humiliated me of course for her I am a lazy who only dreams of putting on makeup professionally the only thing that gave me strength was a lady who is my neighbor and turns her birthday The same day he gave me a hug so sincere that even the desire to live returned me. My almost two-year-old baby gave me two dandelions that he found in the park we fled after so many insults from my mom. It is so hard to live like this I decided to leave the university to fulfill my dream of putting on makeup and everyone humiliates me because it is not a profession it is only for vargas the only one who supported me was my dad and that because I begged him too much now I do not have what pay the monthly payment and I&#39;m two days away from seeing another truncated dream. I want to run away from home but I have a baby. I put up with it all. It shouldn&#39;t be like that, it doesn&#39;t have to be like that but for me life is like that. I am so exhausted, so tired of living. But for my son, for his smile, I continue, although inside I am already dead, I count because only then can I free my soul and breathe a little.",0.7272,1083,217
2018-06-07 17:46:12,Mujer,34,México,CDMX,"Creo que tenía entre 5 y 7 años , vivíamos solos mis papás y mi hermanita 3 años menor que yo, mi papá trabajaba todo el día y mi mamá todas las tardes, siempre estábamos solas mi hermanita y yo, solas pero seguras, no se por que pero mi mamá aceptó que vivieran con nosotros 2 de sus sobrinos, hijos de su única hermana. 
Creó el menor iba en 6to y el otro no se, no tengo recuerdo de cómo empezó todo sólo recuerdo que en las tardes sentaba a mi hermanita a ver la televisión y a mi me llevaba a su cuarto, me quitaba la ropa y hacía que me subiera encima de él, hasta usaba un espejo para verme las nalgas mientras yo me movia cómo él me decía, no se si.me penetró y tampoco te recuerdo si lo hizo por semanas, meses o todo el tiempo que estuvo ahí. 
Ya no quería, pero él me decía que si lo acusaba no me iban a creer y que mi mamá me iba a pegar, y que si yo ya no quería el me dejaba pero que entonces se lo haría a mi hermanita. 
Nunca dije nada apenas hace 4 años mi mamá no lo puede creer , dice que no dirá nada por mi tía, pero por no puede pasar a mi casa o le dirá a mi papá y a mi tía así se lo dije a mi mamá. 
Lo cuento ahora porque soy una mujer de 34 años, por que ya no le tengo miedo, sólo repulsión, y por que no quiero que le pase a nadie más, y por que si voltea a ver a mis hijos diré todo frente a todos",Creo que tenía entre 5 y 7 años a vivíamos solos mis papás y mi hermanita 3 años menor que yo mi papá trabajaba todo el día y mi mamá todas las tardes siempre estábamos solas mi hermanita y yo solas pero seguras no se por que pero mi mamá aceptó que vivieran con nosotros 2 de sus sobrinos hijos de su única hermana. Creó el menor iba en to y el otro no se no tengo recuerdo de cómo empezó todo sólo recuerdo que en las tardes sentaba a mi hermanita a ver la televisión y a mi me llevaba a su cuarto me quitaba la ropa y hacía que me subiera encima de él hasta usaba un espejo para verme las nalgas mientras yo me movía cómo él me decía no se mimesis penetró y tampoco te recuerdo si lo hizo por semanas meses o todo el tiempo que estuvo ahí. Ya no quería pero él me decía que si lo acusaba no me iban a creer y que mi mamá me iba a pegar y que si yo ya no quería el me dejaba pero que entonces se lo haría a mi hermanita. Nunca dije nada apenas hace 4 años mi mamá no lo puede creer a dice que no dirá nada por mi tía pero por no puede pasar a mi casa o le dirá a mi papá y a mi tía así se lo dije a mi mamá. Lo cuento ahora porque soy una mujer de 34 años por que ya no le tengo miedo sólo repulsión y por que no quiero que le pase a nadie más y por que si voltea a ver a mis hijos diré todo frente a todos,"I think I was between 5 and 7 years old, my parents and my little sister lived 3 years younger than me, my dad worked all day and my mom every afternoon we were always alone, my little sister and I were alone, but I don&#39;t know why but my mom He accepted that 2 of his nephews, sons of his only sister, live with us. He created the youngest one who went to and the other one I don&#39;t know I have no memory of how it all started I only remember that in the afternoons I would sit my little sister to watch television and she would take me to her room and take off my clothes and make me climb on top of He even used a mirror to see my buttocks while I moved as he told me not to mimesis penetrated and I don&#39;t remember if he did it for weeks, months or the entire time he was there. He didn&#39;t want to anymore, but he would tell me that if I accused him they wouldn&#39;t believe me and that my mom was going to hit me and that if I didn&#39;t want to he would leave me but then he would do it to my little sister. I never said anything just 4 years ago, my mom can&#39;t believe it, she says that she won&#39;t say anything for my aunt, but because she can&#39;t come to my house or she will tell my dad and my aunt so I told my mom. I tell it now because I am a 34-year-old woman because I am no longer afraid of just revulsion and because I do not want it to happen to anyone else and because if I turn to see my children I will say everything in front of everyone",-0.25,1308,288
2018-06-08 17:08:58,Mujer,25,México,CDMX,"No sé muy bien como comenzar mi relató, creo que nunca tuve muy en claro en donde comenzaba o de que magnitud era un ""abuso"" hasta que me veo aquí. Mi actual pareja y yo nos conocimos por unos amigos. Eran reuniones donde no faltaba el alcohol, nunca me he sentido comoda con gente de mi edad. Siempre busque a los más grandes porque eran los que mejor me entendían y ahí lo vi. Yo de 22 y el 39. Para mí sería el último hombre de mi vida, en ese entonces yo vivía sola en hoteles porque mi mamá me corrió de casa por andar siempre de fiesta. Cuando le conté me dijo ""esta no es vida para ti"" y nos fuimos a vivir juntos. Fui descubriendo un par de engaños, me quedé, lo amaba. Seguí ahí, pasaba el tiempo y un día ¡Vamos a ser papás! Lo amé más que nunca, preparé una sorpresa para enterarle y la sorprendida fui yo. Por días enteros intento convencerme de abortar, incluso me llevo a la clínica y por un momento me convenció para que quería un hijo de alguien como él? Pero piernas arriba, a punto de anestesia, no pude y salí corriendo. Me pidió perdón y volví, lo amaba. No teníamos una buena situación económica pero aún así era feliz, nace mi hermosa hija y se enamora, ahora es suya. Y así pasa el tiempo y nosotras encerradas en el departamento. Era felíz. Empezó a hacer bromas que para mí eran burlas a nuestra deteriorada relación, que si el tuviera otra hija seria más hermosa porque la mamá si era bonita. Y un dia me enteré, aquella mujer con la que me engañaba salió embarazada un mes después que yo. Tuvo otra hija y a mi me destrozó, yo que día a dia soporte engaños, insultos, malos tratos y desaires él sigue amando a otra mujer. Ese día le reclame y solo dijo ""que te puedo decir? Nunca negaré a mis hijos, pero relajate. Estoy contigo no?"" y eso fue la gota. Me fui y me escondi por una semana, porque sabía que si lo veía lo perdonaría porque apesar de todo lo quiero! Y lo vi. Me pidió una disculpa y volvi con mi bebé, no queria que nal vieran a mi bebé por una decisión mía porue con ella es un papá amoroso y eso me parte. Un día le dije que no iba a ser lo que quisiera y me pegó. Me tiro de la cama y me pateo, lo perdone y así. Aquí sigo, la pregunta es... Dónde empieza el abuso? Y dónde termina el amor? Sé que lo quiero porque me duele pero no se si podre seguir soportando esto. Tal vez a mi no me violaron pero tengo verguenza, a mi no me han matado pero siento el frío del miedo. Que hago? No quiero exponer a mi hija a llevarla a otra casa donde le pueda llegar a pasar algo pero y si el verdadero peligro esta aquí? A veces me siento tan sola porque no puedo hablar con nadie, me da tanta verguenza que me digan que por dejada me seguirán pasando las cosas. Me siento humillada y sin valor y mi única alegría es mi hermosa pequeña y a veces su cariño de él que dura un día si y un día no. Cada palabra de amor es para sanar una herida pasada... #Cuéntalo",No sé muy bien como comenzar mi relató creo que nunca tuve muy en claro en donde comenzaba o de que magnitud era un abuso hasta que me veo aquí. Mi actual pareja y yo nos conocimos por unos amigos. Eran reuniones donde no faltaba el alcohol nunca me he sentido cómoda con gente de mi edad. Siempre busque a los más grandes porque eran los que mejor me entendían y ahí lo vi. Yo de 22 y el 39. Para mí sería el último hombre de mi vida en ese entonces yo vivía sola en hoteles porque mi mamá me corrió de casa por andar siempre de fiesta. Cuando le conté me dijo esta no es vida para ti y nos fuimos a vivir juntos. Fui descubriendo un par de engaños me quedé lo amaba. Seguí ahí pasaba el tiempo y un día vamos a ser papás Lo amé más que nunca preparé una sorpresa para enterare y la sorprendida fui yo. Por días enteros intento convencerme de abortar incluso me llevo a la clínica y por un momento me convenció para que quería un hijo de alguien como él Pero piernas arriba a punto de anestesia no pude y salí corriendo. Me pidió perdón y volví lo amaba. No teníamos una buena situación económica pero aún así era feliz nace mi hermosa hija y se enamora ahora es suya. Y así pasa el tiempo y nosotras encerradas en el departamento. Era feliz Empezó a hacer bromas que para mí eran burlas a nuestra deteriorada relación que si el tuviera otra hija seria más hermosa porque la mamá si era bonita. Y un día me enteré aquella mujer con la que me engañaba salió embarazada un mes después que yo. Tuvo otra hija y a mi me destrozó yo que día a día soporte engaños insultos malos tratos y desaires él sigue amando a otra mujer. Ese día le reclame y solo dijo que te puedo decir Nunca negaré a mis hijos pero relajate. Estoy contigo nono y eso fue la gota. Me fui y me escondí por una semana porque sabía que si lo veía lo perdonaría porque aperas de todo lo quiero Y lo vi. Me pidió una disculpa y volví con mi bebé no quería que mal vieran a mi bebé por una decisión mía porque con ella es un papá amoroso y eso me parte. Un día le dije que no iba a ser lo que quisiera y me pegó. Me tiro de la cama y me pateo lo perdone y así. Aquí sigo la pregunta es... Dónde empieza el abuso Y dónde termina el amor Sé que lo quiero porque me duele pero no se si podre seguir soportando esto. Tal vez a mi no me violaron pero tengo vergüenza a mi no me han matado pero siento el frío del miedo. Que hago No quiero exponer a mi hija a llevarla a otra casa donde le pueda llegar a pasar algo pero y si el verdadero peligro esta aquí A veces me siento tan sola porque no puedo hablar con nadie me da tanta vergüenza que me digan que por dejada me seguirán pasando las cosas. Me siento humillada y sin valor y mi única alegría es mi hermosa pequeña y a veces su cariño de él que dura un día si y un día no. Cada palabra de amor es para sanar una herida pasada... cuéntalo,"I do not know very well how to start my report, I think I was never very clear where it began or how much abuse was until I see myself here. My current partner and I were met by friends. They were meetings where there was no lack of alcohol. I have never felt comfortable with people my age. I always looked for the biggest ones because they were the ones who understood me the best and I saw it there. I was 22 and 39. For me, I would be the last man in my life at that time, I lived alone in hotels because my mom ran me out of the house for always partying. When I told him he told me this is not life for you and we went to live together. I was discovering a couple of tricks I loved him. I was still there, time passed and one day we are going to be parents. I loved him more than ever, I prepared a surprise to find out and I was surprised. For whole days I try to convince myself to abort, he even took me to the clinic and for a moment he convinced me that I wanted a son from someone like him. But legs up on the point of anesthesia I couldn&#39;t and I ran away. He asked for forgiveness and I came back I loved him. We did not have a good financial situation but I was still happy my beautiful daughter is born and she falls in love now she is his. And so time passes and we are locked in the apartment. He was happy He started making jokes that for me were ridicules to our deteriorated relationship that if he had another daughter he would be more beautiful because the mother was pretty. And one day I found out that woman I was cheating on got pregnant one month after me. He had another daughter and I was devastated by me, who day after day supports deceits, insults, ill-treatment and rebuffs, he continues to love another woman. That day I complained to him and he only said that I can tell you I will never deny my children but relax. I&#39;m with you no and that was the drop. I went away and hid for a week because I knew that if I saw him I would forgive him because you want everything I want And I saw him. He asked me for an apology and I returned with my baby I did not want my baby to be seen badly because of my decision because with her he is a loving dad and that breaks me. One day I told him it was not going to be what he wanted and he hit me. I throw myself out of bed and kick myself forgive him and so on. Here I continue the question is ... Where does the abuse begin And where does love end I know I want it because it hurts but I don&#39;t know if I can continue to endure this. Maybe they didn&#39;t rape me but I&#39;m ashamed they didn&#39;t kill me but I feel the cold of fear. What I do I do not want to expose my daughter to take her to another house where something could happen to her but what if the real danger is here Sometimes I feel so lonely because I cannot speak to anyone I am so ashamed to be left behind Things will keep happening to me. I feel humiliated and worthless and my only joy is my beautiful little girl and sometimes her love for him that lasts a day if and a day does not. Every word of love is to heal a past wound ... tell it",0.9597,2850,574
